mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
-168.1157824,108.2839465,-14.15781645,30.47019421,3.88428083,4.666935095,3.183463739,1.91759535,-1.144025254,0.233215396,-5.249220016,-2.555783672,-7.223493607,2.777308875,-7.122019431,-4.677577343,-4.035753308,-1.615155694,-2.014649529,-5.049193394,jazz
-125.9833068,56.60856607,23.4967439,23.7023522,-0.300948985,7.154523107,0.171779782,-0.842715255,-4.157835948,-1.897340794,2.520098824,0.525469118,0.926277802,0.045988942,2.918509713,0.126014816,1.316268521,0.378993495,-6.131997145,-4.947609454,jazz
-233.0727129,105.9233835,-2.670588094,37.44146988,-8.178343977,15.7247977,-15.07513988,8.375738443,-16.38007566,8.63400396,-9.386507375,7.092689748,-5.998163822,1.993294612,-5.726949156,-0.940968421,-6.91553079,-3.772910935,-1.637997281,-2.444330118,jazz
-78.18899522,63.22655302,-1.654216659,21.01993679,4.464395607,-3.595320187,-1.563523023,-3.067389335,-6.074220618,-1.952658114,1.783601339,-1.216034464,0.942327678,-2.561595543,-7.766672383,-5.931459448,-3.014042679,-2.45974483,-1.023176191,-5.110830554,jazz
-55.16547167,77.47405966,8.271833244,31.56410849,11.51672391,11.75421031,7.875351273,13.51428505,-2.266476679,5.616833129,1.459520434,7.374824974,-0.927643745,1.639732057,-6.082412509,1.234145043,3.278162931,2.920488672,2.414854498,1.94241885,jazz
-318.9072081,115.6969912,-23.0230429,52.59868196,-12.8062571,14.6145418,-8.205267044,0.301199712,-23.84518895,10.8600434,-9.567807366,7.475222471,-4.241652236,2.97890174,-4.396612624,-1.040952485,-5.387248074,-5.518867241,-6.980231832,-1.728001089,jazz
-341.0891662,89.81819196,44.54675629,28.85881038,16.33507704,10.59830972,6.997610951,0.823878161,6.103908902,7.134671927,5.422356758,2.747811654,9.368763001,5.577071967,3.782781542,3.162692475,0.284590234,-1.375885814,-1.582666947,-1.989873328,jazz
-117.8591192,122.5534036,-13.15118062,26.75303027,4.30846369,6.867764009,-6.809190819,-0.333310288,-8.191248757,-4.993640493,-4.492571356,0.107024683,-4.671941034,2.845721656,-4.96560136,5.5536919,-1.226725954,3.572890153,-0.340121876,0.502858883,jazz
-345.7331894,146.9850422,-0.507856581,22.64149843,5.813742955,10.34473605,-0.163134862,-1.716213002,-6.112291342,-0.510687797,1.030021446,1.222565651,-1.942653035,-5.551130061,-4.402623523,-2.604506246,-5.19455911,-5.416318069,-3.122154608,-0.792372343,jazz
-237.4826872,115.927263,-15.43597529,47.11079228,-13.50959866,18.19116444,-13.94952897,15.33957196,-17.53641133,13.39647609,-6.235369462,8.631694042,-7.236373726,4.778345985,-4.394644251,4.516248298,-4.2541967,2.318807707,-9.931503111,-4.326993462,jazz
-215.3705506,100.9604957,17.0978007,12.97242794,16.05796074,4.762776437,4.564600759,-3.135735965,-4.156201018,-2.296483611,-4.927905452,-3.350411692,-1.4276301,-5.027355335,-0.666035694,1.351335383,1.997635778,-0.251253573,0.964303043,-2.125204522,jazz
-111.5672792,121.820634,-3.151349685,20.92476219,2.520229213,5.562074141,-3.247162728,2.617218629,-2.293261588,3.933972623,-3.63948104,-0.170130803,-3.889794224,0.444818557,0.263308088,-0.872357636,-5.268764419,-1.601892363,-2.930356023,-1.419069598,jazz
-196.8296933,152.8098275,-36.90566593,41.79778179,-8.691588025,4.400161082,-11.54958143,1.423486477,-14.72538798,0.46341627,-10.1674233,-6.922624568,-6.246130447,-3.713910055,-4.562797426,-6.412994198,-2.895575486,-4.850115723,-5.879036776,-9.117460118,jazz
-233.7328775,108.4724688,-10.70212215,38.69645336,-10.77215418,14.15468914,-16.25440924,10.37130414,-20.81704532,10.07508736,-12.01403515,7.770899409,-12.02087741,3.378784349,-6.352572004,3.986039173,-1.27409909,-3.8267996,-6.228499617,-4.945762148,jazz
-141.0611675,110.7752356,-27.48867093,51.98196055,-8.66869918,28.63134252,-1.614128827,9.669807625,-11.19236402,6.525145012,-9.405891963,-0.109844846,-4.934318299,-0.154445271,-2.665807003,-1.862121232,-0.025404128,-4.244687755,-4.224857634,-5.633606855,jazz
-188.0796978,98.63811257,-11.28720518,47.21632067,-20.33053476,18.79354025,-15.79102385,13.69607948,-15.4608473,17.42551883,1.010097004,18.29025537,4.643510045,9.832783322,-5.500709045,2.126709164,-6.254230532,-3.413015562,-2.989054722,2.212495553,jazz
-318.7951011,162.6873988,-16.46313471,39.13501764,31.46166128,15.26231108,-0.689659225,5.796034937,-8.643683596,-4.00390497,1.371015167,0.086110246,-3.091465697,-1.526492527,-1.572773759,-4.875380374,-4.257957387,-1.295662314,-0.75983212,-4.431140768,jazz
-190.38583,129.5270139,-7.849158413,20.72337572,2.19368579,7.795506553,6.187087422,1.347226463,-1.593378322,2.021298161,-1.990608025,1.170365241,-1.350133735,6.417793023,-0.197651518,-1.564689016,2.238857813,2.04159574,0.173437473,1.176522699,jazz
-178.0641253,61.94471925,1.467995898,36.04476825,7.581288911,5.155937445,-0.916040755,2.942950851,1.447914531,2.132668286,5.169691917,2.025910657,0.510261873,6.52783914,2.604579695,4.857150193,7.935830099,4.53166726,-1.605697967,3.730918859,jazz
-231.3142882,174.3615199,-19.71796439,47.36338773,-1.940496297,6.655120872,-1.089777932,-5.516040333,-13.73797142,-3.713012528,-6.317510205,-1.508454127,-2.621150658,-7.268216203,-2.303797344,1.037649597,-1.108346882,-8.572938507,-4.061160975,-3.922755684,jazz
-217.6250506,105.6300264,19.32212968,28.36112649,8.659345248,0.146945392,6.374991903,-2.532253603,-12.99227731,-11.14988574,-6.155870606,-7.740072255,0.416864814,-1.262606283,1.711063685,-2.300867498,-3.80585317,-3.679801575,0.57620747,0.568501753,jazz
-23.21523258,82.91115466,2.049387285,29.51038701,6.601186092,6.496985696,-0.696519857,6.169971629,-3.424929656,5.595445572,-0.374701143,3.267914338,-0.205005716,0.323470779,-1.636807245,1.481340496,-5.330964186,-0.036309302,-1.094698959,-0.044372346,jazz
-156.5813287,22.76388433,10.49755282,24.15622662,10.14024453,2.969404674,2.490547533,0.484290354,2.69242575,1.231615828,3.33526553,-7.817603777,1.107436466,1.878597719,2.328533524,0.719068605,2.992297766,1.012203775,7.610906476,-2.05571842,jazz
-179.3572008,114.48122,28.19136666,35.99307207,11.05685748,12.6924049,3.814798093,8.521316319,-0.006914031,5.468507916,1.050745707,2.618391597,-3.747050007,-0.294251043,-0.728464694,2.565405841,0.192642521,1.552887665,-1.236522121,1.405111127,jazz
-206.7685862,141.842559,-13.79920351,49.33438094,-24.81054003,11.80486534,-12.77615454,-16.56030661,-8.378143757,-1.213059703,-7.653741272,-1.372935062,-9.350526604,-7.493549054,-2.857366365,-6.147213248,-0.947042087,-1.300108279,-2.245112469,-3.285782758,jazz
-69.50003323,125.9868229,-5.176154785,30.77608165,8.306016944,5.08766979,-3.919452372,5.380095252,-10.78156294,9.034922336,-8.269532776,4.79189242,-5.127416486,2.211741127,-4.781665482,0.622459703,0.029859386,1.230916656,4.030603588,5.088752336,jazz
-223.0231202,102.8862489,-1.660789006,45.19865349,-6.738334074,25.34757641,-14.36465129,24.24258839,-10.4144044,11.15252328,-9.140853731,6.627537112,-7.828888082,9.370470681,-3.423573069,2.676267034,-6.213429832,0.863595371,-3.387325346,-0.374295342,jazz
-192.4686381,80.9643352,25.7013213,18.52523639,14.15805052,1.257271666,4.097148151,-1.407142154,2.665249924,5.234195527,3.715063374,0.290355103,7.337329709,0.888430857,-1.21676747,-1.340862417,1.143402275,2.651863842,3.206938764,-3.005844103,jazz
-159.2570839,92.0270143,-16.76167123,27.40012477,6.120468532,3.251082584,7.179252757,4.038093988,3.615080744,3.564723329,-0.571347458,-3.720476914,-4.731256956,-2.603310487,-3.31159665,-3.550525072,-0.887321523,-2.310310552,-0.943938852,-5.450523105,jazz
-38.01573643,64.98693782,14.29986265,21.28869647,7.505504722,6.373860795,1.93456193,6.555822053,-2.93441728,5.59514778,2.500696863,3.029639234,0.607590151,1.989969634,-1.782715787,4.516320993,0.060043993,-2.040295409,-3.861478842,-2.042834599,jazz
-217.6205803,112.6305448,12.69504336,39.53581726,-9.81729276,17.38623277,-12.35694209,20.70708959,-18.30817844,16.35460628,-10.02219256,9.03392872,-6.895850339,7.310244596,-4.778354469,8.571782871,-2.774795332,1.277954059,-0.353928443,0.355259545,jazz
-84.02349956,63.06472608,5.640468075,24.92242786,6.207477956,-2.905155689,-0.360898234,-1.071441158,-4.24271544,-2.328222042,1.572400388,1.936589318,1.540470753,-4.47040696,-5.305572031,-2.996090404,-2.891081489,-3.321326795,0.327687626,-3.975333346,jazz
-216.2986698,134.9889736,-35.48721061,61.6074375,-14.55157909,11.04510283,1.212380827,10.96740707,-8.290015981,-1.446643191,0.119897243,8.276211998,-4.58030615,0.5688062,-6.09978746,0.205410178,-0.592307208,-5.036653948,-1.247038187,-7.216919102,jazz
-305.47624,121.9271268,2.589819711,36.92995462,-8.561810752,17.91014145,-9.275409307,10.56434176,-9.934110838,2.320789779,-12.68663371,0.305487864,-8.627052919,2.594023423,-6.969192274,-2.913902344,-4.643363333,-3.238605554,-4.450306729,-3.970231669,jazz
-192.0959222,105.593341,-26.02463274,40.16521751,-6.661935058,26.49673691,-10.38462149,18.47272664,-14.00448945,14.93266747,-12.68687529,9.592044498,-5.196901591,7.831420653,-3.867273133,12.35130375,-1.12205149,-0.778112678,-2.983383214,0.357160238,jazz
-261.8556167,182.5444147,-16.90018237,49.86628325,-1.194480652,6.327372674,6.016987219,-8.893297004,-10.30651546,-3.207950764,-5.362567074,-3.555685622,-2.894214692,-7.473874715,-0.538052417,1.129474764,-1.984324909,-5.228028187,-1.866360554,-3.500740702,jazz
-247.0595695,168.0014921,-19.7123303,21.95492753,-0.721846526,15.07385388,-1.247450098,4.725224115,-2.037442707,6.529530652,-1.387007237,5.621101546,-0.294793457,5.649327919,3.203628396,1.859546385,7.012143168,5.04273635,2.456289661,-0.8966296,jazz
-179.7676379,147.764528,-20.47649118,58.6281951,-23.79948806,2.465769051,-3.190236977,-9.313567761,-5.753965447,-0.427333937,-8.357887268,3.101427974,-6.846264822,-4.386267615,-1.178856281,-4.272101927,-0.556395158,-3.580712077,1.505502599,-0.601378467,jazz
-267.2590605,129.0527363,-14.73940902,41.26924334,-1.013520124,22.95610954,-8.133475615,11.17496078,-9.082193735,11.31609449,-5.500141945,13.5748343,-1.18179548,1.880250042,-2.706403078,3.279100497,-1.598157492,0.263369428,-0.618737632,4.513220002,jazz
-204.8078077,117.440759,-20.94598068,42.00511148,-10.35663971,19.21987668,-11.62294949,7.986379825,-20.26866985,8.778162308,-11.70263436,5.169356506,-11.23698602,6.062830265,-5.142557956,7.827608133,-1.188889304,-1.068874261,-3.159618984,-1.53669639,jazz
-256.9883413,175.320329,-44.81353526,25.6681616,-4.25699415,-0.217433593,-11.32356774,-9.182985338,-4.099383027,-8.296617065,-22.55093033,-7.605029838,-7.650578578,-11.74202354,-8.173052405,-7.497921926,-12.29574825,-6.769271602,-3.495534414,-8.644750724,jazz
-237.6305762,108.315095,2.029651191,41.76712724,-10.46240183,16.93973207,-8.5960207,12.79447881,-9.114665884,15.94185005,-6.529019755,7.169650059,-8.253743927,-0.201270664,-8.698653561,-2.250181982,-4.731244561,-3.510251146,1.460405199,2.414137071,jazz
-296.6715214,172.387283,16.88698498,18.92545725,1.37828813,14.37096165,1.006333118,9.509490465,-7.414562172,3.51708034,-7.648564542,-0.110094607,-7.951209008,-3.195555441,-8.075702889,-4.059669583,-0.835380319,-3.870213845,-2.819137647,-6.923445681,jazz
-202.5800672,105.8453008,-20.53166841,43.89467881,-14.2725474,25.29290784,-15.5910488,15.30859639,-13.29196576,12.27375814,-8.763722309,10.15544702,-1.866793766,6.186017052,0.22206503,8.038978286,-3.157342458,-0.452777913,-3.568669453,0.721098604,jazz
-179.5652145,124.3098103,-29.72200245,45.37152355,-10.17817974,17.75305627,-8.806748584,12.7405824,-10.74614307,8.603670081,-12.38476639,3.383603751,-12.01679837,6.5071729,-9.868995692,-2.812737447,-5.115301739,-1.199270916,-1.873993838,-5.635631183,jazz
-149.1741846,79.08886284,2.025783144,27.62289789,0.308997417,1.716453634,-3.612624574,-0.156505552,-5.033034641,1.251400522,1.148489284,-0.61693534,1.820839812,-2.058308311,-6.004164285,-4.925589704,-3.959359677,-3.562981508,-0.853495077,-2.182571925,jazz
-189.8898001,134.4174197,-25.6710469,45.73757394,8.203895879,21.44368567,-4.573496979,14.38387534,-12.65448691,10.27630049,-7.929965006,-1.14119596,-5.041017398,2.413432577,-5.010100034,-2.155744501,-4.240499959,1.840860178,-0.440287725,-4.768058652,jazz
-228.3386208,67.53822233,37.07558551,21.31563639,17.05265618,10.14592781,10.7813077,8.009562635,2.035947907,0.29279191,2.499510416,3.847089126,1.577271992,2.827877006,0.042120735,-0.196999407,2.316243165,3.298527851,4.046966067,-0.187813669,jazz
-251.9673179,137.8899994,-11.15648393,8.357364745,0.717490321,1.589987165,-3.735136827,-4.136853244,-5.510403561,-2.643918848,-3.53957843,-3.148508217,-1.848462771,-1.002678545,-2.58993518,-1.962402586,-1.502331715,0.221479765,-1.991627868,-3.348312418,jazz
-238.0206183,155.8886116,-9.197831453,13.18720808,6.592250908,8.898913693,3.993784151,0.259403591,1.760141496,3.356236498,1.18105173,3.620970391,1.150085937,4.791075309,3.474789959,2.058840424,6.528091139,5.650777295,1.806616608,-0.245760666,jazz
-158.1807295,49.59872382,21.59170743,16.51615368,11.4254109,6.265256191,5.641059064,-0.193301353,-0.239216306,-1.996796954,2.023230911,2.693240814,-1.451203597,-1.801241424,-1.820640733,-3.303378194,-1.522325543,-1.187806132,-2.98747969,-1.864808007,jazz
-91.1865122,82.60118935,12.16250728,36.69881041,-0.830794896,13.42136607,5.61883428,9.658035707,-3.786206302,1.8139234,1.537569643,1.289161101,0.826112579,4.404279849,0.561573195,3.816140169,-0.350271316,0.230531467,1.803358621,1.737371236,jazz
-235.6816826,144.7918244,-22.61726579,62.57819284,-9.334101452,2.027025305,-0.344036402,2.012727914,5.557207795,0.303997371,9.440633155,2.890342937,2.564445211,8.456437865,-2.315009015,2.560730317,-0.075015399,-1.635054035,3.255151112,-1.321776039,jazz
-204.3975144,138.6138296,-10.80542651,46.56351072,-22.32522674,9.6931069,-11.09164263,-17.79382369,-7.58041201,-1.603429734,-7.655257961,-1.020453705,-9.980793621,-6.656221863,-3.850045988,-5.068011214,-2.039893565,-0.264972667,-3.189401512,-2.451722588,jazz
-202.7917937,145.7671732,-23.59147704,47.85134457,-14.36257802,1.654348724,-7.065317345,-11.12227067,-4.59618623,-3.603300225,-3.795993584,2.045414227,0.848328564,-2.019235956,-1.0350955,-1.4492799,0.784545674,-0.402278004,-2.335868147,-2.007928175,jazz
-190.530888,144.0301727,-28.44901263,33.81615048,-1.304600884,-2.296025207,-5.641133108,-3.63410862,-10.53098517,-2.85340664,-7.711247014,-8.579826776,-5.299666871,-4.027024287,-4.783325274,-5.758821023,-3.878811936,-3.64090936,-7.229263716,-7.692369577,jazz
-294.1939157,84.65448404,39.09774307,28.63905278,14.1343496,1.047478192,7.350080127,5.211697116,-3.733365499,-5.042547929,2.21673124,-0.566025975,4.219104486,0.127893029,0.835323673,-2.135068981,-4.491414452,-1.085172921,7.231087614,-0.254134379,jazz
-234.3334077,142.7274017,-14.2752901,51.93309083,-8.188919532,12.75815864,-4.291446479,12.06874467,-13.70434596,-1.555933782,-3.970851519,4.929632242,-3.932906808,2.184353339,-6.675677384,-9.760016067,-4.469236656,-5.536517817,-1.166439604,-1.104817079,jazz
-163.520143,65.96044351,5.357333701,41.90132371,7.028781337,5.505489163,8.931526754,2.673976588,-0.185446233,5.159573234,10.4982422,3.335871079,3.84385448,2.550771181,5.698206132,-1.087219311,-1.781247492,-5.198533178,-5.653606026,-9.763899111,jazz
-51.31698384,85.20386555,3.64775187,22.86321781,-1.530440952,6.112138285,2.412027762,3.642785247,-1.86605718,4.364957325,1.088613441,0.783798656,-0.731488102,0.413720649,-3.377071916,1.421468685,0.404919387,3.650974942,-1.368912342,1.218698232,jazz
-232.9753755,93.82239394,-16.18632355,49.57292554,-13.94509727,13.48957439,-11.82547752,13.28902447,-25.8241095,17.37345329,-13.31537032,9.279079935,-5.488971115,1.921002532,-14.40458003,2.592443498,-11.4788626,-1.228915389,-5.202882631,-3.877094653,jazz
-146.3748381,118.2046896,-34.67263762,58.78216007,-14.96108962,34.30857758,-6.593298279,13.89811212,-14.6443611,9.198997352,-11.32557483,1.101970063,-5.501278155,-0.153931683,-2.189684147,-2.723004493,1.126324182,-5.596170491,-2.760157932,-7.134240601,jazz
-376.6867891,119.1593155,-2.964499417,48.50628288,13.15766693,21.24086267,0.004895115,8.003164564,-0.41256094,2.369303811,-0.037099107,0.904256981,1.670433819,-0.133075767,1.349909568,-0.180569003,1.986999342,2.712739878,1.755301445,0.442246042,jazz
-141.4974723,70.90476292,-0.526373923,33.59192835,1.421772688,-9.184260285,0.762447668,0.553962306,-9.178738183,-2.564866557,4.080467862,-2.221519428,-0.6901392,-0.827169132,-6.491055959,-6.003841664,-4.240475522,-3.238578313,-4.073096978,-6.556680635,jazz
-198.4547408,140.7093689,-18.43183918,30.51609372,-6.706316684,15.72609998,-0.738784391,7.294721495,-6.58753222,6.076843615,-5.130464629,3.453777639,-2.841880579,7.184765004,-0.306348351,-2.019113752,3.127999944,0.863263618,1.518571615,-0.234640629,jazz
-165.439526,87.24784291,24.81265973,28.4170693,-2.777296636,-1.329441125,-14.0675108,-4.750260971,-19.20767457,-0.592264603,-11.94690349,-8.337676266,-8.235101603,-0.41560416,-6.416650419,-1.52869231,2.024144966,-0.445161413,-0.903871508,1.54630558,jazz
-154.278269,110.7009774,-22.31415229,21.15143628,4.255434538,4.748690203,-4.108536728,-1.015164946,-6.411958384,-9.244266098,-3.628815102,-5.501531863,0.543434888,-0.503956742,-4.801380991,-11.20303367,-3.926717852,-1.455860868,-4.406499535,-10.59984128,jazz
-413.601087,118.2589732,31.12335469,40.15349803,13.12961673,13.94451416,-3.700103474,4.751011739,-9.884297346,-3.072425368,-6.277869849,-3.611969949,-5.268531261,1.12552463,2.824699275,6.590381568,7.95524861,5.068791953,1.615771445,-4.366498886,jazz
-237.2360483,146.8411039,-24.45184017,64.28207122,-10.83383184,3.261936094,-1.330471137,2.714776407,5.171926586,0.39173613,9.617630267,2.499124712,3.125542382,7.759322496,-1.520744832,1.724322303,0.765239754,-2.454954906,4.015203852,-2.003835538,jazz
-366.4161425,131.6882443,16.53474893,36.30934679,5.072903831,14.66871082,-6.151086646,4.701230052,-9.589033619,-1.304964328,-2.681585454,1.584265765,-2.255723812,-0.175473595,-3.249574208,-4.687137036,-3.571290085,-3.961975063,-1.820385363,-0.913832938,jazz
-77.0642221,64.52370608,-2.851429261,28.52947368,4.68223402,-2.815969716,-5.946821628,1.898380258,-5.204782029,-2.322443442,-2.940434409,-6.149091367,-0.761199312,-4.47818973,-4.157166846,2.125974861,0.842172497,-2.665220246,-3.32209103,-8.300901742,jazz
-219.7387118,100.7995198,-1.445527944,41.274308,-0.944051365,23.37249601,-11.50667017,20.02060964,-15.96653664,13.94144363,-7.980855686,5.73653747,-6.866806489,6.20642913,-5.805411159,0.960083845,-5.157820506,3.053062061,2.08354216,0.952919694,jazz
-248.1028773,125.9828115,-12.57926202,30.2753274,-1.078006207,-2.215488553,1.941213622,0.244142919,2.701340417,-4.414488599,-6.463438081,-6.50519111,-3.99321859,2.331213338,0.347861175,-4.061489987,-1.512878066,-3.532444314,-6.199395035,-7.352204947,jazz
-199.9965866,117.2214294,-12.36913928,39.10704157,-6.360148589,16.53244892,-17.30171168,13.62701315,-17.66724478,14.02948565,-10.20670646,12.17912739,-6.715757987,7.740453027,-8.082098979,2.632632977,-6.647749687,4.873410375,0.70761365,0.463642631,jazz
-291.9832755,137.721313,2.662652234,35.60970345,-12.3063228,15.58772674,-6.790690069,-2.834408903,-3.785069102,-3.480305756,-1.725443856,10.40004046,8.315607014,5.229090234,0.323189012,0.378700427,-1.479479013,-0.755189899,-6.327673345,-5.542215936,jazz
-322.4796202,90.6475218,27.02963628,37.86544431,19.71008846,4.607420503,3.076701283,7.978496653,1.937922062,2.090409429,0.451951435,4.889650736,13.05433324,0.406850948,-0.72031865,4.709273626,1.234507313,-3.745197746,1.694010895,0.392116629,jazz
-299.3744833,60.77291431,32.09444906,25.7008468,7.470892355,-1.29355589,1.860703137,5.263267416,-5.528906879,-3.099232825,3.654592058,-2.294684886,0.886704933,3.33408672,7.269554146,5.933004284,-8.260708888,-0.456922552,1.998905732,-7.015042775,jazz
-297.2151085,193.0965182,10.16153032,-1.621143961,3.406234015,9.99291942,-7.258911179,4.681651207,-5.393215818,-2.867309555,-10.22710062,0.378859614,-4.962200949,3.240837023,-4.476338473,-1.891065866,-2.272844478,3.883315724,0.344251722,-2.214156412,jazz
-174.6708659,75.90454084,-12.7951335,52.60989109,-29.41368787,22.75424836,-22.3655508,18.63509922,-24.70774378,21.16942598,-13.80208303,13.01104146,-7.862342957,8.021645715,-5.969604881,9.53211845,-6.002629989,2.339212866,-3.357958573,2.510705239,jazz
-204.1881479,147.6046141,-25.22341372,49.33885068,-15.65288727,2.698771071,-7.838651159,-10.64394995,-4.7882726,-3.667890931,-3.510156144,1.565303937,1.477295744,-2.724841919,-0.284618806,-2.217541141,1.517982929,-1.054650427,-1.772527899,-2.468121101,jazz
-253.2187171,122.6712166,-5.643905229,40.5738935,-5.834740251,18.40570607,-16.65247014,14.58429201,-15.15527561,8.207084675,-13.89269051,8.280553793,-7.308067529,5.408892311,-6.313434818,2.783873362,-4.229784842,0.537154545,-1.490806232,-2.543785264,jazz
-117.2192903,56.99246434,-2.110053144,35.61775206,4.714807095,3.893951891,11.5937033,6.073633695,0.57640406,2.274334908,2.704739018,-1.845704158,1.682027472,0.39747193,2.060678893,-1.189883476,-1.068743108,-6.286687043,-5.388724835,-4.867463004,jazz
-192.4907733,113.1695452,-6.357081593,39.57675842,-9.173571264,17.20372226,-19.09382574,12.188013,-15.47097491,9.68204569,-10.95118813,12.93051863,-7.274754277,8.484225713,-4.16196121,0.972710184,-7.132478679,1.189563753,-1.170544481,-1.288019542,jazz
-262.081988,108.9817397,-6.326560937,55.17556718,-10.65262912,18.53232937,-4.242389612,18.55167061,-19.70205528,17.56922358,-10.97436803,11.93235415,-3.422940096,7.190069119,-8.861034851,4.961022389,-4.050599677,-0.104661731,-0.811712509,-0.603776806,jazz
-173.264638,111.6653435,-35.92299882,45.85270974,-11.41340421,19.69407373,-8.037596756,17.94668458,-8.924593157,14.70921944,-10.32042636,4.667860452,-11.80307119,3.226288695,-7.989408634,0.079734928,-3.574566516,-0.442835401,-2.098589908,-4.893750487,jazz
-177.2667465,144.3403865,-17.27916385,55.70553899,-21.24684876,0.364317289,-1.583980964,-10.40371826,-5.181419684,-0.505843568,-8.736047012,3.874664167,-7.954892408,-3.009344927,-2.746330898,-2.609811722,-2.229978047,-1.950002622,-0.02080001,0.768554987,jazz
-260.8962432,138.539297,-16.35781012,49.16637481,-5.258969504,19.35839716,2.205582985,5.554416834,-7.878314322,-0.199611365,-1.612199981,-1.719606831,3.94885913,0.235710968,-0.426629256,0.233012844,1.518295652,-2.239233808,-1.45890068,-5.162640591,jazz
-414.1078759,104.8633812,-7.81181369,37.87980108,0.209388856,23.4226416,-7.276943093,5.774319202,-1.048194824,8.507360098,-5.496065403,0.879674165,-1.476915145,7.7169308,1.254896233,6.038638928,5.247027873,2.429527432,7.60100838,9.802270672,jazz
-201.7868933,109.2890076,-15.51063402,44.29309557,-11.04768315,18.86418212,-11.31448161,18.41533016,-18.9196454,11.22909465,-11.90519507,6.972327634,-11.65464214,7.091028323,-9.122501687,9.893293289,-5.654455893,-3.315529563,-5.450552346,-0.304968192,jazz
-261.7908668,139.533488,-17.12819002,49.90336036,-5.862542118,19.85104164,1.863375756,5.712684913,-7.828122289,-0.422029618,-1.245783658,-2.189747671,4.47113557,-0.315947238,0.110010867,-0.276824655,1.98796725,-2.634939201,-1.158769536,-5.372112783,jazz
-260.3599406,180.6573725,-15.39279516,48.58710388,-0.081012244,5.437645204,6.597491463,-9.160205259,-10.29032408,-2.983736758,-5.819245527,-2.934037763,-3.621660736,-6.678677949,-1.351054313,1.898072268,-2.685055299,-4.609911905,-2.377801463,-3.112304382,jazz
-131.9075548,61.58575665,-12.65287462,35.09073671,-2.12140345,-0.944656998,-4.837308872,-4.107383421,-3.284116057,2.501993475,6.416425481,3.4225682,-2.88796336,3.226355705,-1.34007006,0.873016567,3.681537994,0.637190145,-0.369353183,6.323373216,jazz
-314.9903408,112.7434523,9.736847564,38.97643911,3.935534143,20.02363533,-7.219382294,15.28705382,-13.68297247,10.15336264,-4.88954376,4.698537714,-2.704747464,3.828354827,0.84313689,3.354793253,-2.106106507,-1.243182011,1.787301658,-2.22446156,jazz
-228.4335415,170.4549082,-16.09967937,43.99959744,1.102658429,4.01042433,1.093615104,-7.204513829,-12.53382191,-4.428771074,-6.080892454,-1.332374754,-3.144089211,-6.470797182,-3.29782074,2.15783769,-2.301656826,-7.368778967,-5.207586908,-2.869642999,jazz
-246.2918089,120.1924789,-0.926510246,30.69104405,0.197873385,23.14681852,0.439354165,9.164963437,-0.577162396,5.70743024,-3.750744488,4.230027738,-0.278737857,7.448169454,0.722171528,7.078672042,0.863595551,0.953356088,1.736951081,-1.345491062,jazz
-358.3058969,137.9723627,-10.98537234,20.8322838,1.985232332,-3.439271311,-11.52217019,-3.260731381,-11.02231042,-8.419950953,-7.467483813,-1.007211312,-6.72357888,2.398818912,-2.624142334,-0.286843555,-1.423051414,-1.691372543,0.909197112,4.427924343,jazz
-277.2350023,95.74011414,-2.969794703,43.91111764,1.937661563,22.25433911,-6.128489973,22.45645585,-12.85076484,10.76384039,-7.537607914,3.589295629,-5.072643481,6.762913551,3.642046468,6.717760105,1.775827931,-2.128952296,-5.382563366,-5.335913876,jazz
-129.7001958,104.0343971,-26.97243989,68.27109825,2.435362887,22.60891199,-12.10019913,17.05473111,-5.673693512,13.6688353,-2.808695196,5.377907515,-3.004200608,2.977995253,-5.836915876,3.937054942,-6.00471591,-1.969018389,2.388182198,-3.851087689,metal
26.72218285,79.79690749,-52.05214797,51.32346121,-16.35863167,22.01294541,-17.45888871,30.92808431,-15.97478976,16.13073068,-12.1939188,11.30433648,-12.44562776,5.209515854,-7.683314567,10.18118083,-9.718805641,-1.687440238,-7.598618881,-3.925623726,metal
-99.77207325,102.1377084,-23.66773538,63.08680916,-8.780857915,30.73926683,-9.645269076,14.16789735,0.370553522,13.22905394,-10.09548178,9.198018579,-4.931700296,2.311791475,-7.186961271,-1.090558186,-4.929567965,6.327907225,-5.055334544,-9.302745916,metal
-28.06344194,84.03672305,-43.71731116,47.99376726,-22.45850077,19.91927783,-25.18520513,24.80383985,-13.12224142,24.67234991,-16.42163466,17.56471124,-15.42140117,8.64151782,-9.953123175,7.075049433,-9.48657559,8.428876216,-3.548050919,2.62707895,metal
-64.08645199,74.5229883,-45.97580763,65.85922672,-14.67555262,23.85604926,-13.78151347,37.76062249,-10.59038137,21.39960836,-9.340638134,17.91786569,-10.79427141,11.3554704,-11.16648391,8.714768704,-8.964144051,3.22773202,-5.749996751,2.419905819,metal
-108.0669678,65.7705542,-20.83377953,47.55810499,0.861491573,8.988717302,-3.2074423,20.97661981,-10.34152988,7.872308185,-8.122288522,12.04325915,-9.148092283,7.006191351,-8.747400799,5.782763355,-12.36386494,3.441503981,-7.371762224,4.869835167,metal
